Area,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,Property Type,Report Month,Report Year
Greater Vancouver,"$468,800",150.4,-0.5,-3.5,-1.6,6.2,7.8,Townhouse,11,2012
Greater Vancouver,"$464,200",148.9,-1.0,-3.7,-2.1,4.1,6.4,Townhouse,12,2012
Greater Vancouver,"$464,200",148.9,0.0,-2.9,-1.3,2.5,5.2,Townhouse,1,2013
Greater Vancouver,"$470,700",151.0,1.4,-0.7,-0.9,2.7,5.4,Townhouse,2,2013
Greater Vancouver,"$467,900",150.1,-0.6,-1.0,-3.2,1.1,3.6,Townhouse,3,2013
Greater Vancouver,"$467,900",150.1,0.0,-0.7,-3.9,0.1,3.2,Townhouse,4,2013
Greater Vancouver,"$467,300",149.9,-0.1,-0.3,-3.8,-0.2,2.7,Townhouse,5,2013
Greater Vancouver,"$468,800",150.4,0.3,1.0,-2.8,0.3,2.6,Townhouse,6,2013
Greater Vancouver,"$467,600",150.0,-0.3,0.7,-2.2,0.8,3.3,Townhouse,7,2013
Greater Vancouver,"$469,100",150.5,0.3,-0.3,-1.0,2.0,4.7,Townhouse,8,2013
Greater Vancouver,"$469,100",150.5,0.0,0.3,-0.7,2.7,5.7,Townhouse,9,2013
Greater Vancouver,"$470,400",150.9,0.3,0.5,-0.1,2.8,8.6,Townhouse,10,2013
Greater Vancouver,"$470,400",150.9,0.0,0.7,0.3,3.0,11.3,Townhouse,11,2013
Greater Vancouver,"$471,000",151.1,0.1,0.5,1.5,2.6,14.1,Townhouse,12,2013
Greater Vancouver,"$470,400",150.9,-0.1,0.6,1.3,2.0,14.8,Townhouse,1,2014
Greater Vancouver,"$472,600",151.6,0.5,0.7,0.4,1.2,16.1,Townhouse,2,2014
Greater Vancouver,"$478,200",153.4,1.2,1.9,2.2,1.3,18.2,Townhouse,3,2014
Greater Vancouver,"$481,900",154.6,0.8,2.5,3.0,1.2,18.2,Townhouse,4,2014
Greater Vancouver,"$485,700",155.8,0.8,3.2,3.9,2.0,18.1,Townhouse,5,2014
Greater Vancouver,"$486,300",156.0,0.1,3.2,3.7,1.6,17.3,Townhouse,6,2014
Greater Vancouver,"$487,500",156.4,0.3,3.6,4.3,1.8,16.0,Townhouse,7,2014
Greater Vancouver,"$486,900",156.2,-0.1,3.0,3.8,1.0,14.3,Townhouse,8,2014
Greater Vancouver,"$490,000",157.2,0.6,2.5,4.5,1.9,13.4,Townhouse,9,2014
Greater Vancouver,"$491,900",157.8,0.4,2.1,4.6,2.4,12.6,Townhouse,10,2014
Greater Vancouver,"$494,700",158.7,0.6,1.9,5.2,3.9,12.1,Townhouse,11,2014
Greater Vancouver,"$490,700",157.4,-0.8,0.9,4.2,3.5,10.0,Townhouse,12,2014
Greater Vancouver,"$494,400",158.6,0.8,1.4,5.1,5.1,9.2,Townhouse,1,2015
Greater Vancouver,"$498,100",159.8,0.8,2.3,5.4,4.9,8.6,Townhouse,2,2015
Greater Vancouver,"$504,100",161.7,1.2,2.9,5.4,4.3,8.9,Townhouse,3,2015
Greater Vancouver,"$509,000",163.3,1.0,3.5,5.6,4.5,8.9,Townhouse,4,2015
Greater Vancouver,"$517,500",166.0,1.7,4.6,6.5,6.5,10.5,Townhouse,5,2015
Greater Vancouver,"$522,500",167.6,1.0,6.5,7.4,8.3,11.7,Townhouse,6,2015
Greater Vancouver,"$525,900",168.7,0.7,6.4,7.9,10.0,13.4,Townhouse,7,2015
Greater Vancouver,"$528,400",169.5,0.5,6.1,8.5,11.5,14.8,Townhouse,8,2015
Greater Vancouver,"$533,700",171.2,1.0,5.9,8.9,12.9,16.8,Townhouse,9,2015
Greater Vancouver,"$541,800",173.8,1.5,6.4,10.1,15.0,18.4,Townhouse,10,2015
Greater Vancouver,"$551,100",176.8,1.7,6.5,11.4,17.6,20.7,Townhouse,11,2015
Greater Vancouver,"$555,500",178.2,0.8,6.3,13.2,19.7,21.1,Townhouse,12,2015
Greater Vancouver,"$563,000",180.6,1.3,7.1,13.9,21.3,22.0,Townhouse,1,2016
Greater Vancouver,"$582,000",186.7,3.4,10.1,16.8,23.6,24.6,Townhouse,2,2016
Greater Vancouver,"$603,800",193.7,3.7,13.1,19.8,29.0,27.9,Townhouse,3,2016
Greater Vancouver,"$622,500",199.7,3.1,14.9,22.3,33.0,30.8,Townhouse,4,2016
Greater Vancouver,"$647,800",207.8,4.1,17.5,25.2,38.6,36.1,Townhouse,5,2016
Greater Vancouver,"$664,900",213.3,2.6,19.7,27.3,41.8,39.0,Townhouse,6,2016
Greater Vancouver,"$676,100",216.9,1.7,20.1,28.6,44.6,41.2,Townhouse,7,2016
Greater Vancouver,"$679,900",218.1,0.6,16.8,28.7,44.9,41.0,Townhouse,8,2016
Greater Vancouver,"$678,000",217.5,-0.3,12.3,27.0,44.5,41.0,Townhouse,9,2016
Greater Vancouver,"$672,100",215.6,-0.9,8.0,24.1,42.9,39.9,Townhouse,10,2016
Greater Vancouver,"$677,400",217.3,0.8,4.6,22.9,44.0,42.2,Townhouse,11,2016
Greater Vancouver,"$670,800",215.2,-1.0,0.9,20.8,42.4,41.5,Townhouse,12,2016
Greater Vancouver,"$675,500",216.7,0.7,-0.1,20.0,43.6,43.6,Townhouse,1,2017
Greater Vancouver,"$684,900",219.7,1.4,0.7,17.7,44.9,44.3,Townhouse,2,2017
Greater Vancouver,"$699,500",224.4,2.1,3.2,15.8,46.3,44.8,Townhouse,3,2017
Greater Vancouver,"$715,400",229.5,2.3,6.4,14.9,48.4,46.9,Townhouse,4,2017
Greater Vancouver,"$731,900",234.8,2.3,8.1,13.0,50.7,50.6,Townhouse,5,2017
Greater Vancouver,"$743,200",238.4,1.5,10.8,11.8,52.8,54.1,Townhouse,6,2017
Greater Vancouver,"$760,300",243.9,2.3,12.6,12.4,55.9,59.1,Townhouse,7,2017
Greater Vancouver,"$775,300",248.7,2.0,13.2,14.0,59.2,63.6,Townhouse,8,2017
Greater Vancouver,"$777,800",249.5,0.3,11.2,14.7,58.7,64.6,Townhouse,9,2017
Greater Vancouver,"$785,900",252.1,1.0,9.8,16.9,59.8,66.8,Townhouse,10,2017
Greater Vancouver,"$790,200",253.5,0.6,8.0,16.7,59.7,68.6,Townhouse,11,2017
Greater Vancouver,"$789,900",253.4,0.0,6.3,17.8,61.0,70.2,Townhouse,12,2017
Greater Vancouver,"$796,100",255.4,0.8,4.7,17.9,61.0,71.5,Townhouse,1,2018
Greater Vancouver,"$807,700",259.1,1.4,4.2,17.9,62.1,71.6,Townhouse,2,2018
Greater Vancouver,"$825,400",264.8,2.2,6.1,18.0,63.8,76.4,Townhouse,3,2018
Greater Vancouver,"$838,900",269.1,1.6,6.7,17.3,64.8,79.3,Townhouse,4,2018
Greater Vancouver,"$842,300",270.2,0.4,6.6,15.1,62.8,80.3,Townhouse,5,2018
Greater Vancouver,"$846,300",271.5,0.5,7.1,13.9,62.0,80.5,Townhouse,6,2018
Greater Vancouver,"$845,100",271.1,-0.1,6.1,11.2,60.7,80.7,Townhouse,7,2018
Greater Vancouver,"$836,700",268.4,-1.0,3.6,7.9,58.3,78.3,Townhouse,8,2018
Greater Vancouver,"$825,400",264.8,-1.3,0.0,6.1,54.7,75.9,Townhouse,9,2018
Greater Vancouver,"$818,000",262.4,-0.9,-2.5,4.1,51.0,73.9,Townhouse,10,2018
Greater Vancouver,"$808,000",259.2,-1.2,-4.1,2.2,46.6,71.8,Townhouse,11,2018
Greater Vancouver,"$796,100",255.4,-1.5,-5.9,0.8,43.3,69.0,Townhouse,12,2018
Greater Vancouver,"$785,500",252.0,-1.3,-7.0,-1.3,39.5,67.0,Townhouse,1,2019
Greater Vancouver,"$777,400",249.4,-1.0,-7.1,-3.7,33.6,64.5,Townhouse,2,2019
Greater Vancouver,"$770,900",247.3,-0.8,-6.6,-6.6,27.7,61.2,Townhouse,3,2019
Greater Vancouver,"$772,800",247.9,0.2,-5.5,-7.9,24.1,60.3,Townhouse,4,2019
Greater Vancouver,"$778,700",249.8,0.8,-3.6,-7.5,20.2,60.3,Townhouse,5,2019
Greater Vancouver,"$772,800",247.9,-0.8,-2.9,-8.7,16.2,58.9,Townhouse,6,2019
Greater Vancouver,"$769,000",246.7,-0.5,-2.1,-9.0,13.7,57.7,Townhouse,7,2019
Greater Vancouver,"$772,100",247.7,0.4,-0.7,-7.7,13.6,58.6,Townhouse,8,2019
Greater Vancouver,"$770,000",247.0,-0.3,-0.1,-6.7,13.6,57.1,Townhouse,9,2019
Greater Vancouver,"$771,500",247.5,0.2,-0.2,-5.7,14.8,56.8,Townhouse,10,2019
Greater Vancouver,"$771,500",247.5,0.0,-0.9,-4.5,13.9,56.0,Townhouse,11,2019
Greater Vancouver,"$776,200",249.0,0.6,0.4,-2.5,15.7,58.2,Townhouse,12,2019
Greater Vancouver,"$781,800",250.8,0.7,1.7,-0.5,15.7,58.1,Townhouse,1,2020
Greater Vancouver,"$783,400",251.3,0.2,1.5,0.8,14.4,57.3,Townhouse,2,2020
Greater Vancouver,"$790,200",253.5,0.9,2.6,2.5,13.0,56.8,Townhouse,3,2020
Greater Vancouver,"$791,200",253.8,0.1,2.5,2.4,10.6,55.4,Townhouse,4,2020
Greater Vancouver,"$792,700",254.3,0.2,2.7,1.8,8.3,53.2,Townhouse,5,2020
Greater Vancouver,"$790,800",253.7,-0.2,1.9,2.3,6.4,51.4,Townhouse,6,2020
Greater Vancouver,"$797,700",255.9,0.9,2.0,3.7,4.9,51.7,Townhouse,7,2020
Ladner,"$278,800",100.0,0.0,0.0,0.0,0.0,0.0,Townhouse,1,2005
Ladner,"$282,100",101.2,1.2,0.0,0.0,0.0,0.0,Townhouse,2,2005
Ladner,"$285,200",102.3,1.1,0.0,0.0,0.0,0.0,Townhouse,3,2005
Ladner,"$288,600",103.5,1.2,0.0,0.0,0.0,0.0,Townhouse,4,2005
Ladner,"$291,900",104.7,1.2,0.0,0.0,0.0,0.0,Townhouse,5,2005
Ladner,"$295,300",105.9,1.1,0.0,0.0,0.0,0.0,Townhouse,6,2005
Ladner,"$297,200",106.6,0.7,6.6,0.0,0.0,0.0,Townhouse,7,2005
Ladner,"$299,200",107.3,0.7,6.0,0.0,0.0,0.0,Townhouse,8,2005
Ladner,"$300,800",107.9,0.6,5.5,0.0,0.0,0.0,Townhouse,9,2005
Ladner,"$304,700",109.3,1.3,5.6,0.0,0.0,0.0,Townhouse,10,2005
Ladner,"$308,600",110.7,1.3,5.7,0.0,0.0,0.0,Townhouse,11,2005
Ladner,"$312,500",112.1,1.3,5.9,0.0,0.0,0.0,Townhouse,12,2005
Ladner,"$319,800",114.7,2.3,7.6,14.7,0.0,0.0,Townhouse,1,2006
Ladner,"$327,600",117.5,2.4,9.5,16.1,0.0,0.0,Townhouse,2,2006
Ladner,"$335,400",120.3,2.4,11.5,17.6,0.0,0.0,Townhouse,3,2006
Ladner,"$342,400",122.8,2.1,12.4,18.6,0.0,0.0,Townhouse,4,2006
Ladner,"$349,600",125.4,2.1,13.3,19.8,0.0,0.0,Townhouse,5,2006
Ladner,"$357,100",128.1,2.2,14.3,21.0,0.0,0.0,Townhouse,6,2006
Ladner,"$357,700",128.3,0.2,11.9,20.4,0.0,0.0,Townhouse,7,2006
Ladner,"$358,000",128.4,0.1,9.3,19.7,0.0,0.0,Townhouse,8,2006
Ladner,"$358,500",128.6,0.2,6.9,19.2,0.0,0.0,Townhouse,9,2006
Ladner,"$359,700",129.0,0.3,5.0,18.0,0.0,0.0,Townhouse,10,2006
Ladner,"$360,800",129.4,0.3,3.2,16.9,0.0,0.0,Townhouse,11,2006
Ladner,"$361,600",129.7,0.2,1.2,15.7,0.0,0.0,Townhouse,12,2006
Ladner,"$365,000",130.9,0.9,2.0,14.1,0.0,0.0,Townhouse,1,2007
Ladner,"$368,600",132.2,1.0,3.0,12.5,0.0,0.0,Townhouse,2,2007
Ladner,"$371,900",133.4,0.9,3.7,10.9,0.0,0.0,Townhouse,3,2007
Ladner,"$373,300",133.9,0.4,3.8,9.0,0.0,0.0,Townhouse,4,2007
Ladner,"$375,000",134.5,0.4,3.9,7.3,0.0,0.0,Townhouse,5,2007
Ladner,"$376,700",135.1,0.4,4.2,5.5,0.0,0.0,Townhouse,6,2007
Ladner,"$382,200",137.1,1.5,4.7,6.9,0.0,0.0,Townhouse,7,2007
Ladner,"$388,100",139.2,1.5,5.3,8.4,0.0,0.0,Townhouse,8,2007
Ladner,"$394,200",141.4,1.6,6.0,10.0,0.0,0.0,Townhouse,9,2007
Ladner,"$396,500",142.2,0.6,6.2,10.2,0.0,0.0,Townhouse,10,2007
Ladner,"$398,700",143.0,0.6,6.3,10.5,0.0,0.0,Townhouse,11,2007
Ladner,"$400,900",143.8,0.6,6.4,10.9,0.0,0.0,Townhouse,12,2007
Ladner,"$405,100",145.3,1.0,6.0,11.0,45.3,0.0,Townhouse,1,2008
Ladner,"$409,300",146.8,1.0,5.5,11.0,45.1,0.0,Townhouse,2,2008
Ladner,"$413,700",148.4,1.1,5.0,11.2,45.1,0.0,Townhouse,3,2008
Ladner,"$415,400",149.0,0.4,4.8,11.3,44.0,0.0,Townhouse,4,2008
Ladner,"$417,100",149.6,0.4,4.6,11.2,42.9,0.0,Townhouse,5,2008
Ladner,"$419,000",150.3,0.5,4.5,11.3,41.9,0.0,Townhouse,6,2008
Ladner,"$413,200",148.2,-1.4,2.0,8.1,39.0,0.0,Townhouse,7,2008
Ladner,"$407,600",146.2,-1.3,-0.4,5.0,36.3,0.0,Townhouse,8,2008
Ladner,"$402,000",144.2,-1.4,-2.8,2.0,33.6,0.0,Townhouse,9,2008
Ladner,"$392,000",140.6,-2.5,-5.6,-1.1,28.6,0.0,Townhouse,10,2008
Ladner,"$382,500",137.2,-2.4,-8.3,-4.1,23.9,0.0,Townhouse,11,2008
Ladner,"$373,000",133.8,-2.5,-11.0,-7.0,19.4,0.0,Townhouse,12,2008
Ladner,"$372,500",133.6,-0.1,-9.9,-8.1,16.5,0.0,Townhouse,1,2009
Ladner,"$371,600",133.3,-0.2,-8.8,-9.2,13.4,0.0,Townhouse,2,2009
Ladner,"$371,100",133.1,-0.2,-7.7,-10.3,10.6,0.0,Townhouse,3,2009
Ladner,"$376,100",134.9,1.4,-4.1,-9.5,9.9,0.0,Townhouse,4,2009
Ladner,"$381,400",136.8,1.4,-0.3,-8.6,9.1,0.0,Townhouse,5,2009
Ladner,"$387,000",138.8,1.5,3.7,-7.7,8.4,0.0,Townhouse,6,2009
Ladner,"$392,600",140.8,1.4,5.4,-5.0,9.7,0.0,Townhouse,7,2009
Ladner,"$398,400",142.9,1.5,7.2,-2.3,11.3,0.0,Townhouse,8,2009
Ladner,"$404,300",145.0,1.5,8.9,0.6,12.8,0.0,Townhouse,9,2009
Ladner,"$408,400",146.5,1.0,8.6,4.2,13.6,0.0,Townhouse,10,2009
Ladner,"$412,600",148.0,1.0,8.2,7.9,14.4,0.0,Townhouse,11,2009
Ladner,"$417,100",149.6,1.1,7.8,11.8,15.3,0.0,Townhouse,12,2009
Ladner,"$425,700",152.7,2.1,8.5,14.3,16.7,52.7,Townhouse,1,2010
Ladner,"$431,900",154.9,1.4,8.4,16.2,17.2,53.1,Townhouse,2,2010
Ladner,"$436,900",156.7,1.2,8.1,17.7,17.5,53.2,Townhouse,3,2010
Ladner,"$440,500",158.0,0.8,7.8,17.1,18.0,52.7,Townhouse,4,2010
Ladner,"$441,900",158.5,0.3,7.1,15.9,17.8,51.4,Townhouse,5,2010
Ladner,"$440,200",157.9,-0.4,5.5,13.8,16.9,49.1,Townhouse,6,2010
Ladner,"$430,500",154.4,-2.2,1.1,9.7,12.6,44.8,Townhouse,7,2010
Ladner,"$433,300",155.4,0.6,0.3,8.7,11.6,44.8,Townhouse,8,2010
Ladner,"$432,100",155.0,-0.3,-1.1,6.9,9.6,43.7,Townhouse,9,2010
Ladner,"$439,400",157.6,1.7,-0.3,7.6,10.8,44.2,Townhouse,10,2010
Ladner,"$446,100",160.0,1.5,0.9,8.1,11.9,44.5,Townhouse,11,2010
Ladner,"$451,100",161.8,1.1,2.5,8.2,12.5,44.3,Townhouse,12,2010
Ladner,"$453,300",162.6,0.5,5.3,6.5,11.9,41.8,Townhouse,1,2011
Ladner,"$457,200",164.0,0.9,5.5,5.9,11.7,39.6,Townhouse,2,2011
Ladner,"$460,000",165.0,0.6,6.5,5.3,11.2,37.2,Townhouse,3,2011
Ladner,"$470,100",168.6,2.2,7.0,6.7,13.2,37.3,Townhouse,4,2011
Ladner,"$467,300",167.6,-0.6,4.7,5.7,12.0,33.7,Townhouse,5,2011
Ladner,"$462,800",166.0,-1.0,2.6,5.1,10.4,29.6,Townhouse,6,2011
Ladner,"$458,100",164.3,-1.0,1.0,6.4,10.9,28.1,Townhouse,7,2011
Ladner,"$458,600",164.5,0.1,0.3,5.9,12.5,28.1,Townhouse,8,2011
Ladner,"$461,400",165.5,0.6,0.3,6.8,14.8,28.7,Townhouse,9,2011
Ladner,"$457,000",163.9,-1.0,-2.8,4.0,16.6,27.1,Townhouse,10,2011
Ladner,"$453,100",162.5,-0.9,-3.0,1.6,18.4,25.6,Townhouse,11,2011
Ladner,"$444,700",159.5,-1.8,-3.9,-1.4,19.2,23.0,Townhouse,12,2011
Ladner,"$441,600",158.4,-0.7,-3.6,-2.6,18.6,21.0,Townhouse,1,2012
Ladner,"$438,300",157.2,-0.8,-4.4,-4.1,17.9,18.9,Townhouse,2,2012
Ladner,"$450,500",161.6,2.8,-2.4,-2.1,21.4,21.1,Townhouse,3,2012
Ladner,"$451,100",161.8,0.1,-1.3,-4.0,19.9,20.8,Townhouse,4,2012
Ladner,"$452,200",162.2,0.2,-0.2,-3.2,18.6,20.6,Townhouse,5,2012
Ladner,"$448,000",160.7,-0.9,0.8,-3.2,15.8,18.9,Townhouse,6,2012
Ladner,"$437,400",156.9,-2.4,-0.9,-4.5,11.4,14.4,Townhouse,7,2012
Ladner,"$441,600",158.4,1.0,0.8,-3.7,10.8,13.8,Townhouse,8,2012
Ladner,"$436,600",156.6,-1.1,-3.1,-5.4,8.0,10.7,Townhouse,9,2012
Ladner,"$441,900",158.5,1.2,-2.0,-3.3,8.2,11.5,Townhouse,10,2012
Ladner,"$437,400",156.9,-1.0,-3.3,-3.4,6.0,9.7,Townhouse,11,2012
Ladner,"$422,400",151.5,-3.4,-5.7,-5.0,1.3,5.4,Townhouse,12,2012
Ladner,"$428,000",153.5,1.3,-2.2,-3.1,0.5,5.6,Townhouse,1,2013
Ladner,"$431,600",154.8,0.8,-2.3,-1.5,-0.1,5.4,Townhouse,2,2013
Ladner,"$429,400",154.0,-0.5,-1.7,-4.7,-1.7,3.8,Townhouse,3,2013
Ladner,"$440,000",157.8,2.5,-0.4,-2.5,-0.1,5.9,Townhouse,4,2013
Ladner,"$434,700",155.9,-1.2,-0.6,-3.9,-1.6,4.2,Townhouse,5,2013
Ladner,"$433,300",155.4,-0.3,2.6,-3.3,-1.6,3.4,Townhouse,6,2013
Ladner,"$428,500",153.7,-1.1,0.1,-2.0,-0.5,3.7,Townhouse,7,2013
Ladner,"$430,200",154.3,0.4,-0.3,-2.6,-0.7,5.5,Townhouse,8,2013
Ladner,"$433,000",155.3,0.6,0.8,-0.8,0.2,7.7,Townhouse,9,2013
Ladner,"$437,700",157.0,1.1,-0.5,-0.9,-0.4,11.7,Townhouse,10,2013
Ladner,"$433,800",155.6,-0.9,-0.2,-0.8,-2.8,13.4,Townhouse,11,2013
Ladner,"$436,000",156.4,0.5,0.6,3.2,-3.3,16.9,Townhouse,12,2013
Ladner,"$444,400",159.4,1.9,3.7,3.8,-2.0,19.3,Townhouse,1,2014
Ladner,"$449,200",161.1,1.1,4.4,4.1,-1.8,20.9,Townhouse,2,2014
Ladner,"$460,600",165.2,2.5,6.4,7.3,0.1,24.1,Townhouse,3,2014
Ladner,"$459,500",164.8,-0.2,5.0,4.4,-2.3,22.2,Townhouse,4,2014
Ladner,"$453,600",162.7,-1.3,4.6,4.4,-2.9,18.9,Townhouse,5,2014
Ladner,"$448,300",160.8,-1.2,2.8,3.5,-3.1,15.9,Townhouse,6,2014
Ladner,"$454,700",163.1,1.4,2.3,6.1,-0.7,15.8,Townhouse,7,2014
Ladner,"$453,900",162.8,-0.2,1.1,5.5,-1.0,13.9,Townhouse,8,2014
Ladner,"$450,000",161.4,-0.9,-2.3,3.9,-2.5,11.3,Townhouse,9,2014
Ladner,"$455,000",163.2,1.1,-1.0,3.9,-0.4,11.4,Townhouse,10,2014
Ladner,"$458,100",164.3,0.7,1.0,5.6,1.1,11.0,Townhouse,11,2014
Ladner,"$447,800",160.6,-2.3,-0.1,2.7,0.7,7.4,Townhouse,12,2014
Ladner,"$455,000",163.2,1.6,0.1,2.4,3.0,6.9,Townhouse,1,2015
Ladner,"$460,600",165.2,1.2,1.5,2.5,5.1,6.6,Townhouse,2,2015
Ladner,"$470,900",168.9,2.2,4.6,2.2,4.5,7.8,Townhouse,3,2015
Ladner,"$479,800",172.1,1.9,5.5,4.4,6.4,8.9,Townhouse,4,2015
Ladner,"$489,300",175.5,2.0,6.8,7.9,8.2,10.7,Townhouse,5,2015
Ladner,"$495,400",177.7,1.3,10.6,10.5,10.6,12.5,Townhouse,6,2015
Ladner,"$491,500",176.3,-0.8,8.0,8.1,12.4,14.2,Townhouse,7,2015
Ladner,"$499,300",179.1,1.6,8.4,10.0,13.1,15.3,Townhouse,8,2015
Ladner,"$502,100",180.1,0.6,6.6,11.6,15.0,16.2,Townhouse,9,2015
Ladner,"$516,900",185.4,2.9,7.7,13.6,17.0,17.6,Townhouse,10,2015
Ladner,"$512,200",183.7,-0.9,4.7,11.8,17.1,14.8,Townhouse,11,2015
Ladner,"$521,100",186.9,1.7,5.2,16.4,23.4,15.5,Townhouse,12,2015
Ladner,"$525,300",188.4,0.8,6.9,15.4,22.7,15.9,Townhouse,1,2016
Ladner,"$546,700",196.1,4.1,9.5,18.7,26.7,19.6,Townhouse,2,2016
Ladner,"$604,200",216.7,10.5,20.3,28.3,40.7,31.3,Townhouse,3,2016
Ladner,"$619,200",222.1,2.5,19.8,29.1,40.7,31.7,Townhouse,4,2016
Ladner,"$633,200",227.1,2.3,23.6,29.4,45.7,35.5,Townhouse,5,2016
Ladner,"$618,700",221.9,-2.3,18.7,24.9,42.8,33.7,Townhouse,6,2016
Ladner,"$632,000",226.7,2.2,20.3,28.6,47.5,38.0,Townhouse,7,2016
Ladner,"$623,700",223.7,-1.3,14.1,24.9,45.0,36.0,Townhouse,8,2016
Ladner,"$618,400",221.8,-0.8,2.4,23.2,42.8,34.0,Townhouse,9,2016
Ladner,"$600,300",215.3,-2.9,-3.1,16.1,37.1,31.4,Townhouse,10,2016
Ladner,"$598,000",214.5,-0.4,-5.5,16.8,37.9,32.0,Townhouse,11,2016
Ladner,"$602,200",216.0,0.7,-2.7,15.6,38.1,35.4,Townhouse,12,2016
Ladner,"$601,100",215.6,-0.2,-4.9,14.4,35.3,36.1,Townhouse,1,2017
Ladner,"$612,800",219.8,1.9,-1.7,12.1,36.4,39.8,Townhouse,2,2017
Ladner,"$621,700",223.0,1.5,0.5,2.9,35.0,38.0,Townhouse,3,2017
Ladner,"$641,000",229.9,3.1,6.8,3.5,39.5,42.1,Townhouse,4,2017
Ladner,"$669,700",240.2,4.5,12.0,5.8,47.6,48.1,Townhouse,5,2017
Ladner,"$678,600",243.4,1.3,12.7,9.7,51.4,51.5,Townhouse,6,2017
Ladner,"$687,200",246.5,1.3,14.3,8.7,51.1,57.1,Townhouse,7,2017
Ladner,"$694,200",249.0,1.0,13.3,11.3,52.9,57.2,Townhouse,8,2017
Ladner,"$689,200",247.2,-0.7,10.9,11.5,53.2,57.9,Townhouse,9,2017
Ladner,"$690,900",247.8,0.2,7.8,15.1,51.8,56.3,Townhouse,10,2017
Ladner,"$702,600",252.0,1.7,4.9,17.5,53.4,60.6,Townhouse,11,2017
Ladner,"$715,100",256.5,1.8,5.4,18.8,59.7,69.3,Townhouse,12,2017
Ladner,"$723,200",259.4,1.1,5.2,20.3,58.9,69.0,Townhouse,1,2018
Ladner,"$710,700",254.9,-1.7,2.4,16.0,54.3,64.7,Townhouse,2,2018
Ladner,"$724,300",259.8,1.9,5.1,16.5,53.8,68.7,Townhouse,3,2018
Ladner,"$728,000",261.1,0.5,5.4,13.6,51.7,65.5,Townhouse,4,2018
Ladner,"$733,500",263.1,0.8,4.4,9.5,49.9,68.8,Townhouse,5,2018
Ladner,"$728,800",261.4,-0.6,1.9,7.4,47.1,68.2,Townhouse,6,2018
Ladner,"$736,000",264.0,1.0,1.8,7.1,49.7,71.8,Townhouse,7,2018
Ladner,"$738,800",265.0,0.4,4.0,6.4,48.0,71.7,Townhouse,8,2018
Ladner,"$717,600",257.4,-2.9,-0.9,4.1,42.9,65.7,Townhouse,9,2018
Ladner,"$715,100",256.5,-0.3,-1.8,3.5,38.3,63.4,Townhouse,10,2018
Ladner,"$715,400",256.6,0.0,-2.5,1.8,39.7,64.9,Townhouse,11,2018
Ladner,"$694,200",249.0,-3.0,-4.7,-2.9,33.2,59.2,Townhouse,12,2018
Ladner,"$665,500",238.7,-4.1,-9.6,-8.0,26.7,49.7,Townhouse,1,2019
Ladner,"$640,400",229.7,-3.8,-13.3,-9.9,17.1,42.6,Townhouse,2,2019
Ladner,"$631,200",226.4,-1.4,-12.0,-12.9,4.5,37.0,Townhouse,3,2019
Ladner,"$624,800",224.1,-1.0,-12.6,-14.2,0.9,36.0,Townhouse,4,2019
Ladner,"$621,200",222.8,-0.6,-13.2,-15.3,-1.9,36.9,Townhouse,5,2019
Ladner,"$612,500",219.7,-1.4,-11.8,-16.0,-1.0,36.6,Townhouse,6,2019
Ladner,"$618,100",221.7,0.9,-7.1,-16.0,-2.2,35.9,Townhouse,7,2019
Ladner,"$616,700",221.2,-0.2,-3.7,-16.5,-1.1,35.9,Townhouse,8,2019
Ladner,"$636,200",228.2,3.2,0.8,-11.3,2.9,41.4,Townhouse,9,2019
Ladner,"$630,900",226.3,-0.8,1.0,-11.8,5.1,38.7,Townhouse,10,2019
Ladner,"$624,800",224.1,-1.0,0.6,-12.7,4.5,36.4,Townhouse,11,2019
Ladner,"$624,000",223.8,-0.1,1.9,-10.1,3.6,39.4,Townhouse,12,2019
Ladner,"$633,200",227.1,1.5,2.4,-4.9,5.3,39.2,Townhouse,1,2020
Ladner,"$635,900",228.1,0.4,3.1,-0.7,3.8,38.1,Townhouse,2,2020
Ladner,"$644,900",231.3,1.4,1.4,2.2,3.7,36.9,Townhouse,3,2020
Ladner,"$648,500",232.6,0.6,2.8,3.8,1.2,35.2,Townhouse,4,2020
Ladner,"$654,100",234.6,0.9,4.7,5.3,-2.3,33.7,Townhouse,5,2020
Ladner,"$630,700",226.2,-3.6,1.1,3.0,-7.1,27.3,Townhouse,6,2020
Ladner,"$645,700",231.6,2.4,2.0,4.5,-6.0,31.4,Townhouse,7,2020
Lower Mainland,"$275,700",100.0,0.0,0.0,0.0,0.0,0.0,Townhouse,1,2005
Lower Mainland,"$277,100",100.5,0.5,0.0,0.0,0.0,0.0,Townhouse,2,2005
Lower Mainland,"$278,500",101.0,0.5,0.0,0.0,0.0,0.0,Townhouse,3,2005
Lower Mainland,"$280,100",101.6,0.6,0.0,0.0,0.0,0.0,Townhouse,4,2005
Lower Mainland,"$282,300",102.4,0.8,0.0,0.0,0.0,0.0,Townhouse,5,2005
Lower Mainland,"$284,500",103.2,0.8,0.0,0.0,0.0,0.0,Townhouse,6,2005
Lower Mainland,"$287,800",104.4,1.2,4.4,0.0,0.0,0.0,Townhouse,7,2005
Lower Mainland,"$290,900",105.5,1.1,5.0,0.0,0.0,0.0,Townhouse,8,2005
