1 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,6 Month +/-,Area,Benchmark,Price Index,Property Type,Report Month,Report Year
-0.2,-1.8,4.0,3.3,5.8,Burnaby East,"$425,700",163.3,Apartment,8,2013
0.0,1.7,1.1,-2.9,0.7,Burnaby North,"$333,800",142.5,Apartment,8,2013
-0.6,2.7,3.7,3.6,2.6,Burnaby South,"$377,300",151.5,Apartment,8,2013
-1.4,-2.5,-0.4,-6.4,0.6,Coquitlam,"$251,600",138.1,Apartment,8,2013
2.0,0.3,2.7,3.1,7.3,Ladner,"$331,300",154.7,Apartment,8,2013
2.0,0.4,-2.3,-11.3,0.1,Maple Ridge,"$196,400",140.2,Apartment,8,2013
0.8,1.9,5.2,2.8,3.2,New Westminster,"$281,000",159.2,Apartment,8,2013
-1.7,-1.8,3.5,0.6,2.3,North Vancouver,"$352,800",143.9,Apartment,8,2013
2.3,3.8,5.1,-4.3,1.0,Pitt Meadows,"$256,400",151.2,Apartment,8,2013
2.1,1.3,-1.8,-11.2,3.0,Port Coquitlam,"$230,100",137.6,Apartment,8,2013
1.0,0.7,0.5,-1.0,4.3,Port Moody,"$323,700",134.9,Apartment,8,2013
0.1,2.3,0.1,3.5,2.8,Richmond,"$356,000",152.4,Apartment,8,2013
-3.7,-4.9,-8.5,-25.1,8.2,Squamish,"$217,100",107.0,Apartment,8,2013
2.0,-0.2,2.3,2.0,7.1,Tsawwassen,"$355,200",153.0,Apartment,8,2013
-0.4,-0.8,7.2,8.2,2.2,Vancouver East,"$327,000",183.8,Apartment,8,2013
-1.4,-0.6,2.8,5.4,1.7,Vancouver West,"$469,700",152.4,Apartment,8,2013
-2.0,-2.5,8.7,-2.4,1.4,West Vancouver,"$707,200",143.7,Apartment,8,2013
-9.3,-10.2,-17.2,-33.7,1.2,Whistler,"$241,800",94.7,Apartment,8,2013
0.3,-0.1,6.9,10.8,1.5,Greater Vancouver,"$608,700",159.7,Residential - All Types,9,2013
0.1,-0.3,6.0,8.2,1.2,Lower Mainland,"$552,500",154.8,Residential - All Types,9,2013
3.6,-2.6,-7.1,-9.4,0.8,Bowen Island,"$577,000",125.1,Residential - All Types,9,2013
-0.4,-0.6,9.5,13.7,2.2,Burnaby East,"$582,300",161.5,Residential - All Types,9,2013
0.8,3.0,8.8,10.6,2.4,Burnaby North,"$526,600",159.0,Residential - All Types,9,2013
0.4,-0.2,9.3,13.9,2.6,Burnaby South,"$576,000",162.7,Residential - All Types,9,2013
-0.1,-1.9,5.7,6.0,0.8,Coquitlam,"$500,000",148.3,Residential - All Types,9,2013
0.8,0.1,5.1,11.9,-0.8,Ladner,"$548,100",154.3,Residential - All Types,9,2013
-0.7,-1.0,1.1,-3.9,-0.1,Maple Ridge,"$420,500",133.9,Residential - All Types,9,2013
-0.4,0.6,6.6,7.6,1.2,New Westminster,"$364,800",160.5,Residential - All Types,9,2013
0.2,-1.0,6.1,7.8,2.0,North Vancouver,"$659,400",148.2,Residential - All Types,9,2013
0.8,1.5,4.2,2.8,1.2,Pitt Meadows,"$398,300",144.8,Residential - All Types,9,2013
-0.6,-1.3,0.6,-1.4,0.1,Port Coquitlam,"$414,000",141.7,Residential - All Types,9,2013
-0.6,0.0,3.8,2.1,2.5,Port Moody,"$511,200",141.3,Residential - All Types,9,2013
-0.5,-0.5,4.6,14.8,0.6,Richmond,"$560,100",167.2,Residential - All Types,9,2013
-1.5,-0.9,1.8,-9.8,1.0,Squamish,"$389,100",123.8,Residential - All Types,9,2013
2.0,-6.4,-8.4,-13.0,0.8,Sunshine Coast,"$343,100",120.2,Residential - All Types,9,2013
-1.2,-2.9,3.2,7.4,-2.5,Tsawwassen,"$575,500",149.2,Residential - All Types,9,2013
0.5,0.8,12.8,20.4,1.3,Vancouver East,"$623,300",185.2,Residential - All Types,9,2013
1.0,1.9,9.5,17.0,2.5,Vancouver West,"$814,100",170.0,Residential - All Types,9,2013
1.2,1.4,24.1,20.4,4.3,West Vancouver,"$1,561,200",171.9,Residential - All Types,9,2013
1.1,-2.4,-6.0,-19.3,1.2,Whistler,"$475,400",110.8,Residential - All Types,9,2013
-0.1,-1.2,11.8,20.6,1.4,Greater Vancouver,"$920,800",170.1,Detached,9,2013
-0.1,-0.7,10.2,15.5,1.4,Lower Mainland,"$753,100",160.6,Detached,9,2013
3.6,-2.6,-7.1,-9.4,0.8,Bowen Island,"$577,000",125.1,Detached,9,2013
-0.8,-0.6,14.7,23.3,1.1,Burnaby East,"$746,800",167.0,Detached,9,2013
1.2,3.5,18.1,30.5,4.8,Burnaby North,"$941,100",182.0,Detached,9,2013
0.0,-3.3,23.1,33.2,5.0,Burnaby South,"$971,600",186.0,Detached,9,2013
-0.7,-1.0,10.2,14.2,0.1,Coquitlam,"$705,200",156.5,Detached,9,2013
1.8,0.9,7.9,17.1,-2.7,Ladner,"$648,000",155.1,Detached,9,2013
-0.4,-1.5,1.6,-2.7,0.7,Maple Ridge,"$460,500",131.2,Detached,9,2013
-0.5,-1.6,11.7,22.2,0.9,New Westminster,"$668,300",166.7,Detached,9,2013
0.1,-0.8,8.8,12.7,2.4,North Vancouver,"$964,700",151.9,Detached,9,2013
0.4,1.7,4.9,7.6,3.3,Pitt Meadows,"$506,000",142.6,Detached,9,2013
-0.7,-1.1,3.7,6.0,0.3,Port Coquitlam,"$550,900",146.9,Detached,9,2013
0.6,-0.3,11.9,12.9,4.7,Port Moody,"$850,700",157.1,Detached,9,2013
-1.4,-4.1,9.7,27.1,-0.9,Richmond,"$972,000",188.3,Detached,9,2013
-2.7,-3.1,0.2,-5.5,0.8,Squamish,"$492,200",129.7,Detached,9,2013
1.8,-6.7,-8.9,-13.5,0.6,Sunshine Coast,"$340,800",119.4,Detached,9,2013
-0.5,-3.4,4.1,10.8,-4.3,Tsawwassen,"$670,000",149.3,Detached,9,2013
-0.3,1.0,18.5,30.8,1.2,Vancouver East,"$853,000",187.9,Detached,9,2013
0.7,1.0,18.1,40.0,3.3,Vancouver West,"$2,117,700",214.2,Detached,9,2013
0.8,0.8,27.1,25.7,4.6,West Vancouver,"$1,885,600",178.0,Detached,9,2013
-0.9,-0.6,-2.3,-9.6,2.3,Whistler,"$909,400",126.5,Detached,9,2013
0.0,-0.7,2.7,5.7,0.3,Greater Vancouver,"$469,100",150.5,Townhouse,9,2013
-0.2,-1.0,0.9,1.8,0.0,Lower Mainland,"$396,400",143.8,Townhouse,9,2013
-1.4,-0.8,5.2,5.4,1.5,Burnaby East,"$412,300",152.3,Townhouse,9,2013
0.2,3.0,4.6,8.4,0.9,Burnaby North,"$430,000",160.5,Townhouse,9,2013
0.0,-0.8,1.7,8.4,-0.8,Burnaby South,"$453,500",156.2,Townhouse,9,2013
-0.6,-2.0,1.0,2.6,-0.6,Coquitlam,"$383,700",140.8,Townhouse,9,2013
0.6,-0.8,0.2,7.7,0.8,Ladner,"$433,000",155.3,Townhouse,9,2013
-2.4,-0.8,1.4,-3.7,-1.6,Maple Ridge,"$295,700",137.3,Townhouse,9,2013
-0.7,-0.1,3.4,8.1,-0.3,New Westminster,"$431,400",158.3,Townhouse,9,2013
0.2,-1.7,3.2,6.2,-1.0,North Vancouver,"$586,500",142.5,Townhouse,9,2013
0.8,-3.6,-0.6,-3.6,-2.1,Pitt Meadows,"$315,900",136.7,Townhouse,9,2013
0.6,-0.4,-1.1,-0.4,-0.1,Port Coquitlam,"$370,100",140.1,Townhouse,9,2013
-1.5,-2.8,-1.4,-4.6,-0.6,Port Moody,"$400,300",135.3,Townhouse,9,2013
0.5,-0.4,3.7,12.5,1.9,Richmond,"$491,800",161.5,Townhouse,9,2013
2.0,-2.6,2.6,-9.2,5.8,Squamish,"$367,700",120.9,Townhouse,9,2013
1.5,1.5,2.3,11.9,2.7,Tsawwassen,"$411,400",161.3,Townhouse,9,2013
-0.6,0.4,8.8,17.1,-1.2,Vancouver East,"$537,400",170.9,Townhouse,9,2013
1.5,2.0,8.2,11.0,0.2,Vancouver West,"$691,200",161.6,Townhouse,9,2013
1.6,-5.1,-3.5,-16.1,6.6,Whistler,"$463,300",111.7,Townhouse,9,2013
0.8,1.1,3.5,4.0,1.8,Greater Vancouver,"$383,200",153.2,Apartment,9,2013
0.5,0.6,3.1,2.3,1.5,Lower Mainland,"$356,200",152.6,Apartment,9,2013
2.0,-0.1,5.4,5.9,6.3,Burnaby East,"$434,000",166.5,Apartment,9,2013
0.9,2.4,3.5,-1.2,1.1,Burnaby North,"$336,800",143.8,Apartment,9,2013
0.7,2.2,4.2,5.7,1.9,Burnaby South,"$380,100",152.6,Apartment,9,2013
1.0,-3.4,0.9,-4.3,2.3,Coquitlam,"$254,200",139.5,Apartment,9,2013
-2.9,-1.7,0.9,0.3,4.1,Ladner,"$321,700",150.2,Apartment,9,2013
1.1,1.4,-1.7,-8.8,-0.4,Maple Ridge,"$198,600",141.8,Apartment,9,2013
-0.3,1.3,5.0,3.4,1.4,New Westminster,"$280,100",158.7,Apartment,9,2013
0.5,-1.4,3.3,2.3,2.2,North Vancouver,"$354,500",144.6,Apartment,9,2013
1.4,4.4,4.9,-1.4,0.6,Pitt Meadows,"$260,000",153.3,Apartment,9,2013
-1.3,-2.4,-2.4,-11.1,-0.1,Port Coquitlam,"$227,100",135.8,Apartment,9,2013
-1.1,1.8,0.8,-1.0,2.5,Port Moody,"$320,100",133.4,Apartment,9,2013
-0.2,2.8,-0.7,4.6,1.2,Richmond,"$355,300",152.1,Apartment,9,2013
-3.2,4.8,-7.3,-25.8,-6.1,Squamish,"$210,200",103.6,Apartment,9,2013
-3.1,-1.7,0.3,-1.0,3.4,Tsawwassen,"$344,100",148.2,Apartment,9,2013
1.7,0.9,7.7,11.2,2.2,Vancouver East,"$332,700",187.0,Apartment,9,2013
1.2,1.7,4.8,7.9,2.3,Vancouver West,"$475,200",154.2,Apartment,9,2013
3.5,4.3,13.5,2.3,2.8,West Vancouver,"$731,800",148.7,Apartment,9,2013
2.6,1.1,-12.2,-30.4,-6.0,Whistler,"$248,100",97.2,Apartment,9,2013
-0.2,0.2,6.9,13.8,0.7,Greater Vancouver,"$607,600",159.4,Residential - All Types,10,2013
-0.2,0.1,6.0,10.7,0.4,Lower Mainland,"$551,500",154.5,Residential - All Types,10,2013
-0.5,-2.0,-7.8,-5.9,0.5,Bowen Island,"$574,300",124.5,Residential - All Types,10,2013
0.8,0.7,10.1,17.6,1.7,Burnaby East,"$587,000",162.8,Residential - All Types,10,2013
-0.1,2.6,8.8,13.5,2.7,Burnaby North,"$525,900",158.8,Residential - All Types,10,2013
-0.4,-0.1,9.3,16.0,2.1,Burnaby South,"$573,500",162.0,Residential - All Types,10,2013
0.5,-0.5,6.5,8.9,1.2,Coquitlam,"$502,300",149.0,Residential - All Types,10,2013
-0.3,0.7,6.3,13.2,0.1,Ladner,"$546,700",153.9,Residential - All Types,10,2013
-0.1,-0.8,2.0,-1.3,-1.3,Maple Ridge,"$420,200",133.8,Residential - All Types,10,2013
-0.4,1.1,6.3,10.3,-0.1,New Westminster,"$363,400",159.9,Residential - All Types,10,2013
-0.1,-0.3,6.6,11.1,0.4,North Vancouver,"$658,500",148.0,Residential - All Types,10,2013
-0.4,1.4,5.6,5.2,0.8,Pitt Meadows,"$396,700",144.2,Residential - All Types,10,2013
0.9,-0.6,2.4,2.0,1.1,Port Coquitlam,"$417,800",143.0,Residential - All Types,10,2013
0.2,0.2,3.8,4.2,1.8,Port Moody,"$512,300",141.6,Residential - All Types,10,2013
0.0,-0.4,4.0,17.7,0.1,Richmond,"$560,100",167.2,Residential - All Types,10,2013
2.6,2.5,3.1,-5.8,4.5,Squamish,"$399,200",127.0,Residential - All Types,10,2013
0.5,-5.6,-8.6,-9.7,0.4,Sunshine Coast,"$344,800",120.8,Residential - All Types,10,2013
-1.1,-3.7,4.7,8.1,-1.8,Tsawwassen,"$569,000",147.5,Residential - All Types,10,2013
0.2,1.4,13.5,24.3,1.9,Vancouver East,"$624,600",185.6,Residential - All Types,10,2013
-0.9,1.3,8.6,19.8,0.1,Vancouver West,"$806,900",168.5,Residential - All Types,10,2013
0.0,2.5,23.6,27.3,2.4,West Vancouver,"$1,561,200",171.9,Residential - All Types,10,2013
1.6,-0.4,-4.5,-16.6,1.3,Whistler,"$483,200",112.6,Residential - All Types,10,2013
0.1,-0.3,12.3,24.0,1.1,Greater Vancouver,"$921,800",170.3,Detached,10,2013
0.0,0.0,10.5,18.3,0.8,Lower Mainland,"$753,100",160.6,Detached,10,2013
-0.5,-2.0,-7.8,-5.9,0.5,Bowen Island,"$574,300",124.5,Detached,10,2013
1.5,2.1,16.0,28.2,1.3,Burnaby East,"$758,000",169.5,Detached,10,2013
-1.3,1.7,18.6,32.0,3.9,Burnaby North,"$929,200",179.7,Detached,10,2013
-0.3,-2.1,22.6,35.8,2.5,Burnaby South,"$969,000",185.5,Detached,10,2013
0.5,0.0,11.2,16.4,0.6,Coquitlam,"$708,800",157.3,Detached,10,2013
-0.1,1.8,10.2,17.7,0.1,Ladner,"$647,600",155.0,Detached,10,2013
0.1,-1.1,2.7,0.1,-0.8,Maple Ridge,"$460,900",131.3,Detached,10,2013
0.7,1.1,12.2,25.4,0.4,New Westminster,"$673,100",167.9,Detached,10,2013
0.0,-0.2,10.2,16.0,0.9,North Vancouver,"$964,700",151.9,Detached,10,2013
-0.4,0.9,5.6,9.7,1.8,Pitt Meadows,"$503,900",142.0,Detached,10,2013
0.3,-1.6,5.1,9.0,1.2,Port Coquitlam,"$552,400",147.3,Detached,10,2013
0.6,-0.3,12.7,15.6,3.9,Port Moody,"$856,100",158.1,Detached,10,2013
-0.7,-4.4,8.0,29.1,-1.1,Richmond,"$965,300",187.0,Detached,10,2013
2.9,0.9,2.6,-1.3,5.0,Squamish,"$506,200",133.4,Detached,10,2013
0.6,-6.0,-9.0,-10.2,0.2,Sunshine Coast,"$342,800",120.1,Detached,10,2013
-0.7,-4.0,6.4,11.7,-2.4,Tsawwassen,"$665,000",148.2,Detached,10,2013
0.4,1.9,19.7,35.4,2.3,Vancouver East,"$856,700",188.7,Detached,10,2013
0.0,2.5,18.1,45.4,1.9,Vancouver West,"$2,116,700",214.1,Detached,10,2013
1.2,3.9,28.3,34.8,3.7,West Vancouver,"$1,908,900",180.2,Detached,10,2013
2.2,1.9,0.4,-7.0,7.0,Whistler,"$929,500",129.3,Detached,10,2013
0.3,-0.1,2.8,8.6,0.5,Greater Vancouver,"$470,400",150.9,Townhouse,10,2013
0.1,-0.3,1.2,4.0,0.3,Lower Mainland,"$397,000",144.0,Townhouse,10,2013
1.4,1.1,6.3,9.0,1.4,Burnaby East,"$418,000",154.4,Townhouse,10,2013
0.4,2.6,4.7,11.4,0.8,Burnaby North,"$431,600",161.1,Townhouse,10,2013
0.2,-0.1,2.8,11.5,-0.3,Burnaby South,"$454,300",156.5,Townhouse,10,2013
0.1,-2.3,2.3,4.4,0.1,Coquitlam,"$384,200",141.0,Townhouse,10,2013
1.1,-0.9,-0.4,11.7,-0.5,Ladner,"$437,700",157.0,Townhouse,10,2013
0.1,-0.5,3.4,-2.1,-2.3,Maple Ridge,"$296,200",137.5,Townhouse,10,2013
0.8,-0.9,3.4,13.4,-0.1,New Westminster,"$434,900",159.6,Townhouse,10,2013
0.4,0.6,3.7,9.6,-1.7,North Vancouver,"$588,500",143.0,Townhouse,10,2013
0.1,-1.8,3.1,-1.4,-0.9,Pitt Meadows,"$316,400",136.9,Townhouse,10,2013
1.8,1.0,1.4,3.8,2.7,Port Coquitlam,"$376,700",142.6,Townhouse,10,2013
0.3,-2.4,-1.4,-1.9,-0.5,Port Moody,"$401,500",135.7,Townhouse,10,2013
-0.5,-0.9,2.8,14.1,0.6,Richmond,"$489,300",160.7,Townhouse,10,2013
1.2,4.1,3.8,-7.1,6.3,Squamish,"$371,900",122.3,Townhouse,10,2013
-2.4,-2.7,-1.5,11.9,-1.4,Tsawwassen,"$401,500",157.4,Townhouse,10,2013
1.2,2.3,8.9,22.6,1.6,Vancouver East,"$544,000",173.0,Townhouse,10,2013
0.5,3.0,7.0,16.7,2.2,Vancouver West,"$694,600",162.4,Townhouse,10,2013
1.0,0.6,-2.2,-14.4,5.4,Whistler,"$467,900",112.8,Townhouse,10,2013
-0.6,0.7,3.0,6.6,0.1,Greater Vancouver,"$380,900",152.3,Apartment,10,2013
-0.7,0.3,2.4,4.3,-0.2,Lower Mainland,"$353,600",151.5,Apartment,10,2013
0.0,-0.1,5.9,10.6,4.3,Burnaby East,"$434,000",166.5,Apartment,10,2013
0.6,2.9,3.6,2.7,2.7,Burnaby North,"$338,900",144.7,Apartment,10,2013
-0.5,1.3,4.3,7.6,2.2,Burnaby South,"$378,300",151.9,Apartment,10,2013
0.6,-0.5,1.2,-0.1,2.8,Coquitlam,"$255,800",140.4,Apartment,10,2013
-2.3,-1.7,0.7,0.4,0.6,Ladner,"$314,200",146.7,Apartment,10,2013
-1.1,0.5,-2.8,-5.6,-1.1,Maple Ridge,"$196,500",140.3,Apartment,10,2013
-0.9,1.2,4.4,5.4,-0.3,New Westminster,"$277,500",157.2,Apartment,10,2013
-0.5,-1.2,2.7,5.6,0.1,North Vancouver,"$352,800",143.9,Apartment,10,2013
-0.9,3.4,4.0,2.2,0.3,Pitt Meadows,"$257,600",151.9,Apartment,10,2013
1.2,-0.6,-0.6,-7.7,-0.7,Port Coquitlam,"$229,800",137.4,Apartment,10,2013
-0.1,2.2,0.3,0.2,1.3,Port Moody,"$319,900",133.3,Apartment,10,2013
1.6,4.5,0.7,9.6,1.2,Richmond,"$360,900",154.5,Apartment,10,2013
7.4,5.6,-4.3,-17.8,-1.5,Squamish,"$225,800",111.3,Apartment,10,2013
-2.5,-2.6,0.1,-1.1,0.3,Tsawwassen,"$335,500",144.5,Apartment,10,2013
-0.4,0.8,8.1,14.0,1.4,Vancouver East,"$331,300",186.2,Apartment,10,2013
-1.7,-0.2,3.2,9.2,-1.4,Vancouver West,"$467,200",151.6,Apartment,10,2013
-7.1,-4.6,4.7,0.4,-5.1,West Vancouver,"$680,200",138.2,Apartment,10,2013
1.6,-3.4,-11.4,-27.0,-9.1,Whistler,"$252,200",98.8,Apartment,10,2013
0.3,1.3,6.9,17.5,0.9,Greater Vancouver,"$609,500",159.9,Residential - All Types,11,2013
0.0,0.7,5.7,13.4,0.4,Lower Mainland,"$551,500",154.5,Residential - All Types,11,2013
-1.5,-1.4,-8.2,-3.2,1.8,Bowen Island,"$565,500",122.6,Residential - All Types,11,2013
-0.7,2.2,9.2,19.7,0.1,Burnaby East,"$582,600",161.6,Residential - All Types,11,2013
-0.7,2.6,8.2,16.0,1.6,Burnaby North,"$522,300",157.7,Residential - All Types,11,2013
0.4,1.6,9.1,19.0,1.8,Burnaby South,"$575,700",162.6,Residential - All Types,11,2013
0.6,0.6,6.8,12.0,1.4,Coquitlam,"$505,400",149.9,Residential - All Types,11,2013
-3.4,-1.7,2.4,10.7,-2.0,Ladner,"$528,200",148.7,Residential - All Types,11,2013
-0.7,-0.2,0.3,0.7,-1.1,Maple Ridge,"$417,000",132.8,Residential - All Types,11,2013
-0.7,1.7,5.6,12.6,-1.2,New Westminster,"$360,900",158.8,Residential - All Types,11,2013
0.6,2.1,7.3,15.3,0.3,North Vancouver,"$662,500",148.9,Residential - All Types,11,2013
-0.6,0.7,6.3,7.6,0.6,Pitt Meadows,"$394,200",143.3,Residential - All Types,11,2013
0.8,0.8,3.4,5.4,2.3,Port Coquitlam,"$421,000",144.1,Residential - All Types,11,2013
-0.5,-0.4,2.4,5.5,0.1,Port Moody,"$509,800",140.9,Residential - All Types,11,2013
-0.1,0.0,4.8,20.6,0.4,Richmond,"$559,800",167.1,Residential - All Types,11,2013
-1.4,1.0,-1.2,-5.5,1.5,Squamish,"$393,500",125.2,Residential - All Types,11,2013
-1.2,-3.6,-6.4,-7.9,2.1,Sunshine Coast,"$340,800",119.4,Residential - All Types,11,2013
-1.4,-2.1,5.0,8.6,-3.1,Tsawwassen,"$561,200",145.5,Residential - All Types,11,2013
1.5,3.2,14.2,30.0,2.3,Vancouver East,"$633,700",188.3,Residential - All Types,11,2013
0.9,2.4,8.9,25.4,1.6,Vancouver West,"$814,600",170.1,Residential - All Types,11,2013
1.4,8.2,23.1,36.5,4.1,West Vancouver,"$1,583,000",174.3,Residential - All Types,11,2013
-2.2,-2.8,-10.3,-17.1,-1.9,Whistler,"$472,400",110.1,Residential - All Types,11,2013
0.2,1.2,11.9,27.8,1.1,Greater Vancouver,"$924,000",170.7,Detached,11,2013
0.1,1.1,10.4,21.4,0.7,Lower Mainland,"$754,000",160.8,Detached,11,2013
-1.5,-1.4,-8.2,-3.2,1.8,Bowen Island,"$565,500",122.6,Detached,11,2013
-1.4,3.9,12.9,29.4,-0.8,Burnaby East,"$747,300",167.1,Detached,11,2013
-1.6,0.7,14.7,33.3,1.1,Burnaby North,"$914,800",176.9,Detached,11,2013
1.1,0.2,21.8,40.2,1.7,Burnaby South,"$980,000",187.6,Detached,11,2013
0.0,0.5,10.9,18.1,0.4,Coquitlam,"$708,800",157.3,Detached,11,2013
-3.9,-1.1,6.7,13.8,-2.0,Ladner,"$622,100",148.9,Detached,11,2013
-0.2,0.5,1.7,2.8,-0.3,Maple Ridge,"$460,200",131.1,Detached,11,2013
-0.5,2.3,10.7,26.9,0.1,New Westminster,"$669,500",167.0,Detached,11,2013
0.4,2.3,11.2,20.0,0.1,North Vancouver,"$968,500",152.5,Detached,11,2013
-1.1,0.0,4.3,11.2,0.5,Pitt Meadows,"$498,600",140.5,Detached,11,2013
-0.3,-1.1,4.5,11.4,0.3,Port Coquitlam,"$550,600",146.8,Detached,11,2013
-0.1,2.3,12.5,17.4,2.7,Port Moody,"$855,000",157.9,Detached,11,2013
0.6,-3.1,8.7,32.9,-0.2,Richmond,"$971,500",188.2,Detached,11,2013
-2.4,2.0,1.4,-2.2,1.1,Squamish,"$494,100",130.2,Detached,11,2013
-1.2,-3.8,-6.9,-8.4,1.9,Sunshine Coast,"$338,800",118.7,Detached,11,2013
-0.9,-1.7,9.1,12.5,-2.9,Tsawwassen,"$659,200",146.9,Detached,11,2013
1.6,3.7,20.2,41.6,2.7,Vancouver East,"$870,300",191.7,Detached,11,2013
0.5,4.2,17.2,52.0,2.4,Vancouver West,"$2,127,600",215.2,Detached,11,2013
2.0,9.5,28.9,45.5,5.6,West Vancouver,"$1,947,000",183.8,Detached,11,2013
-2.9,2.2,-0.8,-9.2,0.0,Whistler,"$902,200",125.5,Detached,11,2013
0.0,0.3,3.0,11.3,0.7,Greater Vancouver,"$470,400",150.9,Townhouse,11,2013
-0.2,-0.3,1.1,5.9,0.1,Lower Mainland,"$396,200",143.7,Townhouse,11,2013
-0.9,0.9,5.7,10.1,-0.1,Burnaby East,"$414,200",153.0,Townhouse,11,2013
-1.2,1.9,4.6,12.6,-0.1,Burnaby North,"$426,300",159.1,Townhouse,11,2013
1.3,2.7,4.0,16.0,1.3,Burnaby South,"$460,100",158.5,Townhouse,11,2013
0.4,-1.9,4.7,6.6,0.1,Coquitlam,"$385,600",141.5,Townhouse,11,2013
-0.9,-0.8,-2.8,13.4,-0.2,Ladner,"$433,800",155.6,Townhouse,11,2013
-1.2,-2.4,0.0,-1.9,-2.2,Maple Ridge,"$292,500",135.8,Townhouse,11,2013
-1.4,0.7,2.1,16.2,-2.2,New Westminster,"$429,000",157.4,Townhouse,11,2013
0.3,0.6,5.1,12.9,0.3,North Vancouver,"$590,200",143.4,Townhouse,11,2013
0.9,-3.9,8.6,1.7,0.2,Pitt Meadows,"$319,400",138.2,Townhouse,11,2013
1.0,1.9,3.8,7.3,4.7,Port Coquitlam,"$380,400",144.0,Townhouse,11,2013
-1.0,-3.9,-3.2,-0.4,-1.1,Port Moody,"$397,400",134.3,Townhouse,11,2013
0.2,0.4,2.9,16.6,1.0,Richmond,"$490,200",161.0,Townhouse,11,2013
-1.2,2.6,0.0,-7.2,5.8,Squamish,"$367,400",120.8,Townhouse,11,2013
-0.4,-1.9,-4.2,14.3,-1.7,Tsawwassen,"$399,900",156.8,Townhouse,11,2013
0.4,1.9,8.8,27.2,1.5,Vancouver East,"$546,200",173.7,Townhouse,11,2013
1.3,5.1,9.4,23.7,2.7,Vancouver West,"$703,600",164.5,Townhouse,11,2013
-2.6,-0.8,-6.0,-15.6,2.1,Whistler,"$455,800",109.9,Townhouse,11,2013
0.5,1.6,3.2,10.5,0.8,Greater Vancouver,"$382,700",153.0,Apartment,11,2013
0.0,0.7,2.2,7.4,0.1,Lower Mainland,"$353,600",151.5,Apartment,11,2013
-0.1,1.7,7.7,15.2,2.4,Burnaby East,"$433,500",166.3,Apartment,11,2013
0.3,4.1,4.7,6.5,3.1,Burnaby North,"$339,900",145.1,Apartment,11,2013
-0.4,2.5,4.0,9.6,1.5,Burnaby South,"$376,800",151.3,Apartment,11,2013
1.5,1.4,1.3,5.2,3.2,Coquitlam,"$259,700",142.5,Apartment,11,2013
-4.3,-4.9,-6.0,-1.5,-4.9,Ladner,"$300,700",140.4,Apartment,11,2013
-2.5,1.0,-4.7,-3.9,-2.2,Maple Ridge,"$191,600",136.8,Apartment,11,2013
-0.6,1.4,4.1,7.9,-1.6,New Westminster,"$275,700",156.2,Apartment,11,2013
1.0,1.9,3.0,10.5,0.3,North Vancouver,"$356,500",145.4,Apartment,11,2013
-1.5,4.3,3.0,5.1,0.4,Pitt Meadows,"$253,700",149.6,Apartment,11,2013
2.2,2.9,1.7,-3.2,3.4,Port Coquitlam,"$234,800",140.4,Apartment,11,2013
-0.5,-0.7,-1.6,0.8,-1.8,Port Moody,"$318,400",132.7,Apartment,11,2013
-1.1,3.3,1.7,11.7,0.7,Richmond,"$356,900",152.8,Apartment,11,2013
-0.4,-4.9,-14.9,-15.5,-2.8,Squamish,"$225,000",110.9,Apartment,11,2013
-3.2,-3.8,-5.6,-1.9,-4.1,Tsawwassen,"$324,800",139.9,Apartment,11,2013
1.6,2.8,8.9,19.2,2.0,Vancouver East,"$336,600",189.2,Apartment,11,2013
1.1,0.7,3.9,14.2,0.8,Vancouver West,"$472,500",153.3,Apartment,11,2013
-1.8,0.7,0.3,4.1,-4.9,West Vancouver,"$667,900",135.7,Apartment,11,2013
-0.7,-9.4,-23.1,-25.3,-8.6,Whistler,"$250,400",98.1,Apartment,11,2013
0.1,2.6,7.1,21.0,0.4,Greater Vancouver,"$609,900",160.0,Residential - All Types,12,2013
-0.1,1.8,6.0,16.3,-0.1,Lower Mainland,"$551,100",154.4,Residential - All Types,12,2013
-1.0,0.0,-2.3,0.1,-4.1,Bowen Island,"$560,000",121.4,Residential - All Types,12,2013
-0.7,2.6,8.4,21.9,-0.9,Burnaby East,"$578,700",160.5,Residential - All Types,12,2013
-0.5,3.1,7.0,18.8,0.7,Burnaby North,"$519,600",156.9,Residential - All Types,12,2013
0.0,2.3,8.5,21.6,0.4,Burnaby South,"$575,700",162.6,Residential - All Types,12,2013
0.5,2.0,6.8,15.2,1.5,Coquitlam,"$508,100",150.7,Residential - All Types,12,2013
0.7,-0.9,4.6,13.0,-1.3,Ladner,"$531,800",149.7,Residential - All Types,12,2013
-0.9,-2.0,0.2,2.6,-2.0,Maple Ridge,"$413,300",131.6,Residential - All Types,12,2013
0.7,3.8,6.8,16.5,0.1,New Westminster,"$363,400",159.9,Residential - All Types,12,2013
-0.2,4.2,9.7,18.9,-0.1,North Vancouver,"$661,200",148.6,Residential - All Types,12,2013
-0.1,1.6,4.3,10.6,-0.3,Pitt Meadows,"$393,900",143.2,Residential - All Types,12,2013
0.6,1.6,3.4,8.7,2.3,Port Coquitlam,"$423,300",144.9,Residential - All Types,12,2013
0.3,1.9,5.1,7.7,0.5,Port Moody,"$511,200",141.3,Residential - All Types,12,2013
